1557400.000000 5118200.000000 1048.8684
1557400.000000 5118000.000000 1049.1566
1557600.000000 5118400.000000 1049.3297
1557600.000000 5118200.000000 1049.5583
1557600.000000 5118000.000000 1049.8817
1557600.000000 5117800.000000 1050.3339
1557800.000000 5118600.000000 1049.8021
1557800.000000 5118400.000000 1049.9917
1557800.000000 5118200.000000 1050.2349
1557800.000000 5118000.000000 1050.5824
1557800.000000 5117800.000000 1051.0813
1557800.000000 5117600.000000 1051.7585
1558000.000000 5118800.000000 1050.2686
1558000.000000 5118600.000000 1050.4657
1558000.000000 5118400.000000 1050.6608
1558000.000000 5118200.000000 1050.8944
1558000.000000 5118000.000000 1051.2491
1558000.000000 5117800.000000 1051.7926
1558000.000000 5117600.000000 1052.5533
1558000.000000 5117400.000000 1053.5250
1558200.000000 5119000.000000 1050.7061
1558200.000000 5118800.000000 1050.9524
1558200.000000 5118600.000000 1051.1809
1558200.000000 5118400.000000 1051.3488
1558200.000000 5118200.000000 1051.5265
1558200.000000 5118000.000000 1051.8628
1558200.000000 5117800.000000 1052.4559
1558200.000000 5117600.000000 1053.3250
1558200.000000 5117400.000000 1054.4376
1558200.000000 5117200.000000 1055.7452
1558400.000000 5119200.000000 1051.1804
1558400.000000 5119000.000000 1051.4001
1558400.000000 5118800.000000 1051.7509
1558400.000000 5118600.000000 1051.9838
1558400.000000 5118400.000000 1052.0558
1558400.000000 5118200.000000 1052.0957
1558400.000000 5118000.000000 1052.3870
1558400.000000 5117800.000000 1053.0568
1558400.000000 5117600.000000 1054.0840
1558400.000000 5117400.000000 1055.3845
1558400.000000 5117200.000000 1056.8745
1558400.000000 5117000.000000 1058.4901
1558600.000000 5119400.000000 1051.6421
1558600.000000 5119200.000000 1051.9579
1558600.000000 5119000.000000 1052.2679
1558600.000000 5118800.000000 1052.8225
1558600.000000 5118600.000000 1052.8820
1558600.000000 5118400.000000 1052.7341
1558600.000000 5118200.000000 1052.5094
1558600.000000 5118000.000000 1052.7585
1558600.000000 5117800.000000 1053.5868
1558600.000000 5117600.000000 1054.8629
1558600.000000 5117400.000000 1056.4170
1558600.000000 5117200.000000 1058.1233
1558600.000000 5117000.000000 1059.9078
1558800.000000 5119600.000000 1051.8562
1558800.000000 5119400.000000 1052.3054
1558800.000000 5119200.000000 1052.8726
1558800.000000 5119000.000000 1053.6685
1558800.000000 5118800.000000 1054.6777
1558800.000000 5118600.000000 1053.6040
1558800.000000 5118400.000000 1053.1884
1558800.000000 5118200.000000 1052.5708
1558800.000000 5118000.000000 1052.9073
1558800.000000 5117800.000000 1054.0829
1558800.000000 5117600.000000 1055.7466
1558800.000000 5117400.000000 1057.6252
1558800.000000 5117200.000000 1059.5667
1558800.000000 5117000.000000 1061.5094
1558800.000000 5116800.000000 1063.4426
1559000.000000 5119600.000000 1052.2638
1559000.000000 5119400.000000 1052.7065
1559000.000000 5119200.000000 1053.1628
1559000.000000 5119000.000000 1053.5428
1559000.000000 5118800.000000 1053.4832
1559000.000000 5118600.000000 1052.2150
1559000.000000 5118400.000000 1052.9663
1559000.000000 5118200.000000 1052.0126
1559000.000000 5118000.000000 1052.8820
1559000.000000 5117800.000000 1054.7196
1559000.000000 5117600.000000 1056.9142
1559000.000000 5117400.000000 1059.1472
1559000.000000 5117200.000000 1061.2955
1559000.000000 5117000.000000 1063.3463
1559000.000000 5116800.000000 1065.3334
1559000.000000 5116600.000000 1067.2988
1559200.000000 5119400.000000 1052.9778
1559200.000000 5119200.000000 1053.2699
1559200.000000 5119000.000000 1053.3599
1559200.000000 5118800.000000 1053.0605
1559200.000000 5118600.000000 1052.3616
1559200.000000 5118400.000000 1052.3560
1559200.000000 5118200.000000 1051.0636
1559200.000000 5118000.000000 1053.2288
1559200.000000 5117800.000000 1055.9341
1559200.000000 5117600.000000 1058.6497
1559200.000000 5117400.000000 1061.1449
1559200.000000 5117200.000000 1063.3881
1559200.000000 5117000.000000 1065.4463
1559200.000000 5116800.000000 1067.4099
1559200.000000 5116600.000000 1069.3528
1559200.000000 5116400.000000 1071.3195
1559400.000000 5119200.000000 1053.5531
1559400.000000 5119000.000000 1053.5853
1559400.000000 5118800.000000 1053.3679
1559400.000000 5118600.000000 1053.0006
1559400.000000 5118400.000000 1052.8622
1559400.000000 5118200.000000 1052.8042
1559400.000000 5118000.000000 1055.3684
1559400.000000 5117800.000000 1058.3013
1559400.000000 5117600.000000 1061.2051
1559400.000000 5117400.000000 1063.7111
1559400.000000 5117200.000000 1065.8512
1559400.000000 5117000.000000 1067.7767
1559400.000000 5116800.000000 1069.6289
1559400.000000 5116600.000000 1071.4994
1559400.000000 5116400.000000 1073.4325
1559400.000000 5116200.000000 1075.4375
1559600.000000 5119000.000000 1054.3301
1559600.000000 5118800.000000 1054.3782
1559600.000000 5118600.000000 1054.4409
1559600.000000 5118400.000000 1054.7617
1559600.000000 5118200.000000 1055.5887
1559600.000000 5118000.000000 1057.8196
1559600.000000 5117800.000000 1061.4783
1559600.000000 5117600.000000 1064.4714
1559600.000000 5117400.000000 1066.7277
1559600.000000 5117200.000000 1068.5530
1559600.000000 5117000.000000 1070.2166
1559600.000000 5116800.000000 1071.8923
1559600.000000 5116600.000000 1073.6685
1559600.000000 5116400.000000 1075.5684
1559600.000000 5116200.000000 1077.5767
1559600.000000 5116000.000000 1079.6659
1559800.000000 5118800.000000 1055.9541
1559800.000000 5118600.000000 1056.5326
1559800.000000 5118400.000000 1057.5227
1559800.000000 5118200.000000 1059.2616
1559800.000000 5118000.000000 1062.2385
1559800.000000 5117800.000000 1066.2892
1559800.000000 5117600.000000 1068.2625
1559800.000000 5117400.000000 1069.8542
1559800.000000 5117200.000000 1071.2067
1559800.000000 5117000.000000 1072.5605
1559800.000000 5116800.000000 1074.0642
1559800.000000 5116600.000000 1075.7771
1559800.000000 5116400.000000 1077.6810
1559800.000000 5116200.000000 1079.7230
1559800.000000 5116000.000000 1081.8525
1559800.000000 5115800.000000 1084.0306
1560000.000000 5118600.000000 1058.8702
1560000.000000 5118400.000000 1060.3263
1560000.000000 5118200.000000 1062.4375
1560000.000000 5118000.000000 1065.3145
1560000.000000 5117800.000000 1068.5148
1560000.000000 5117600.000000 1070.6222
1560000.000000 5117400.000000 1072.2751
1560000.000000 5117200.000000 1073.3977
1560000.000000 5117000.000000 1074.5823
1560000.000000 5116800.000000 1076.0194
1560000.000000 5116600.000000 1077.7651
1560000.000000 5116400.000000 1079.7496
1560000.000000 5116200.000000 1081.8735
1560000.000000 5116000.000000 1084.0670
1560000.000000 5115800.000000 1086.2909
1560000.000000 5115600.000000 1088.5232
1560200.000000 5118400.000000 1062.8718
1560200.000000 5118200.000000 1065.0006
1560200.000000 5118000.000000 1067.5134
1560200.000000 5117800.000000 1070.0334
1560200.000000 5117600.000000 1072.0050
1560200.000000 5117400.000000 1074.0406
1560200.000000 5117200.000000 1075.0072
1560200.000000 5117000.000000 1076.2141
1560200.000000 5116800.000000 1077.7290
1560200.000000 5116600.000000 1079.6454
1560200.000000 5116400.000000 1081.8092
1560200.000000 5116200.000000 1084.0619
1560200.000000 5116000.000000 1086.3306
1560200.000000 5115800.000000 1088.5972
1560200.000000 5115600.000000 1090.8563
1560200.000000 5115400.000000 1093.1008
1560400.000000 5118200.000000 1067.2051
1560400.000000 5118000.000000 1069.4092
1560400.000000 5117800.000000 1071.5479
1560400.000000 5117600.000000 1073.3861
1560400.000000 5117400.000000 1075.0281
1560400.000000 5117200.000000 1076.0818
1560400.000000 5117000.000000 1077.6168
1560400.000000 5116800.000000 1079.2969
1560400.000000 5116600.000000 1081.5334
1560400.000000 5116400.000000 1083.9670
1560400.000000 5116200.000000 1086.3605
1560400.000000 5116000.000000 1088.6810
1560400.000000 5115800.000000 1090.9628
1560400.000000 5115600.000000 1093.2303
1560400.000000 5115400.000000 1095.4843
1560400.000000 5115200.000000 1097.7097
1560600.000000 5118000.000000 1071.2622
1560600.000000 5117800.000000 1073.1881
1560600.000000 5117600.000000 1074.9202
1560600.000000 5117400.000000 1076.4579
1560600.000000 5117200.000000 1077.7821
1560600.000000 5117000.000000 1079.3635
1560600.000000 5116800.000000 1080.9501
1560600.000000 5116600.000000 1083.6693
1560600.000000 5116400.000000 1086.4056
1560600.000000 5116200.000000 1088.8613
1560600.000000 5116000.000000 1091.1473
1560600.000000 5115800.000000 1093.3901
1560600.000000 5115600.000000 1095.6396
1560600.000000 5115400.000000 1097.8927
1560600.000000 5115200.000000 1100.1252
1560600.000000 5115000.000000 1102.3087
1560800.000000 5118000.000000 1073.1963
1560800.000000 5117800.000000 1075.0273
1560800.000000 5117600.000000 1076.7340
1560800.000000 5117400.000000 1078.3015
1560800.000000 5117200.000000 1079.7517
1560800.000000 5117000.000000 1081.2311
1560800.000000 5116800.000000 1082.8436
1560800.000000 5116600.000000 1086.4307
1560800.000000 5116400.000000 1089.3278
1560800.000000 5116200.000000 1091.6038
1560800.000000 5116000.000000 1093.7074
1560800.000000 5115800.000000 1095.8525
1560800.000000 5115600.000000 1098.0684
1560800.000000 5115400.000000 1100.3182
1560800.000000 5115200.000000 1102.5573
1560800.000000 5115000.000000 1104.7471
