1557384.938239 5118203.266799 -1168.0945
1557384.938239 5118002.162084 -1170.9022
1557585.233691 5118404.371515 -1168.5029
1557585.233691 5118203.266799 -1171.7925
1557585.233691 5118002.162084 -1174.5042
1557585.233691 5117801.057368 -1176.8586
1557785.529144 5118605.476231 -1168.1644
1557785.529144 5118404.371515 -1172.4662
1557785.529144 5118203.266799 -1175.7042
1557785.529144 5118002.162084 -1178.1980
1557785.529144 5117801.057368 -1180.2969
1557785.529144 5117599.952653 -1182.2549
1557985.824597 5118806.580946 -1166.0596
1557985.824597 5118605.476231 -1172.3151
1557985.824597 5118404.371515 -1176.8093
1557985.824597 5118203.266799 -1179.7910
1557985.824597 5118002.162084 -1181.8827
1557985.824597 5117801.057368 -1183.6206
1557985.824597 5117599.952653 -1185.3167
1557985.824597 5117398.847937 -1187.0972
1558186.120050 5119007.685662 -1160.6243
1558186.120050 5118806.580946 -1169.7634
1558186.120050 5118605.476231 -1177.0891
1558186.120050 5118404.371515 -1181.5238
1558186.120050 5118203.266799 -1183.8872
1558186.120050 5118002.162084 -1185.3442
1558186.120050 5117801.057368 -1186.6470
1558186.120050 5117599.952653 -1188.1056
1558186.120050 5117398.847937 -1189.7703
1558186.120050 5117197.743221 -1191.5901
1558386.415502 5119208.790378 -1153.6179
1558386.415502 5119007.685662 -1162.0747
1558386.415502 5118806.580946 -1174.0586
1558386.415502 5118605.476231 -1182.6188
1558386.415502 5118404.371515 -1186.4037
1558386.415502 5118203.266799 -1187.6088
1558386.415502 5118002.162084 -1188.2351
1558386.415502 5117801.057368 -1189.1534
1558386.415502 5117599.952653 -1190.5132
1558386.415502 5117398.847937 -1192.1948
1558386.415502 5117197.743221 -1194.0436
1558586.710955 5119409.895093 -1149.5060
1558586.710955 5119208.790378 -1155.2483
1558586.710955 5119007.685662 -1167.7343
1558586.710955 5118806.580946 -1171.4163
1558586.710955 5118605.476231 -1188.6255
1558586.710955 5118404.371515 -1190.7700
1558586.710955 5118203.266799 -1190.2683
1558586.710955 5118002.162084 -1190.1357
1558586.710955 5117801.057368 -1190.9821
1558586.710955 5117599.952653 -1192.5366
1558586.710955 5117398.847937 -1194.4292
1558586.710955 5117197.743221 -1196.4084
1558586.710955 5116996.638506 -1198.3533
1558787.006408 5119610.999809 -1148.4990
1558787.006408 5119409.895093 -1153.8842
1558787.006408 5119208.790378 -1160.0186
1558787.006408 5119007.685662 -1168.1091
1558787.006408 5118806.580946 -1179.9374
1558787.006408 5118605.476231 -1187.4500
1558787.006408 5118404.371515 -1193.2382
1558787.006408 5118203.266799 -1191.0522
1558787.006408 5118002.162084 -1190.8552
1558787.006408 5117801.057368 -1192.2753
1558787.006408 5117599.952653 -1194.4072
1558787.006408 5117398.847937 -1196.6775
1558787.006408 5117197.743221 -1198.8280
1558787.006408 5116996.638506 -1200.7935
1558787.006408 5116795.533790 -1202.6082
