1574069	5104026	CB82-08      568.00	-1750.59921088
1573921	5104161	CB82-08      576.00	-1720.59156015
1573168	5104887	CB82-08      618.00	-1662.40682847
1572894	5105147	CB82-08      633.00	-1658.23764234
1572767	5105267	CB82-08      640.00	-1658.9062752
1572640	5105387	CB82-08      647.00	-1666.15903603
1572373	5105645	CB82-08      662.00	-1679.68061758
1572193	5105820	CB82-08      672.00	-1707.08343616
1572016	5105999	CB82-08      682.00	-1777.21594458
1571948	5106066	CB82-08      686.00	-1813.31062523
1571771	5106241	CB82-08      696.00	-1891.96083553
1571103	5106883	CB82-08      733.00	-1909.09214766
1570882	5107085	CB82-08      745.00	-1911.858651
1570371	5107562	CB82-08      773.00	-1892.80206167
1570297	5107632	CB82-08      777.00	-1887.16968214
1570172	5107752	CB82-08      784.00	-1875.40422199
1569836	5108084	CB82-08      803.00	-1806.30798307
1569626	5108296	CB82-08      815.00	-1786.85635334
1569385	5108538	CB82-08      829.00	-1800.66988534
1569189	5108732	CB82-08      840.00	-1809.17905545
1569099	5108821	CB82-08      845.00	-1819.12592407
1568702	5109201	CB82-08      867.00	-1843.70367941
1568649	5109254	CB82-08      870.00	-1823.46552208
1568488	5109407	CB82-08      879.00	-1796.90880913
1568198	5109686	CB82-08      895.00	-1788.56049328
1567712	5110150	CB82-08      922.00	-1744.64714001
1567496	5110359	CB82-08      934.00	-1783.49123103
