1557400.000000 5118200.000000 97.3110
1557400.000000 5118000.000000 96.7132
1557600.000000 5118400.000000 97.2524
1557600.000000 5118200.000000 96.7766
1557600.000000 5118000.000000 96.1978
1557600.000000 5117800.000000 95.5573
1557800.000000 5118600.000000 96.9685
1557800.000000 5118400.000000 96.6927
1557800.000000 5118200.000000 96.2519
1557800.000000 5118000.000000 95.6869
1557800.000000 5117800.000000 95.0526
1557800.000000 5117600.000000 94.3955
1558000.000000 5118800.000000 96.2742
1558000.000000 5118600.000000 96.2978
1558000.000000 5118400.000000 96.1168
1558000.000000 5118200.000000 95.7085
1558000.000000 5118000.000000 95.1533
1558000.000000 5117800.000000 94.5282
1558000.000000 5117600.000000 93.8821
1558000.000000 5117400.000000 93.2458
1558200.000000 5119000.000000 95.1093
1558200.000000 5118800.000000 95.2276
1558200.000000 5118600.000000 95.5274
1558200.000000 5118400.000000 95.4769
1558200.000000 5118200.000000 95.0888
1558200.000000 5118000.000000 94.5460
1558200.000000 5117800.000000 93.9498
1558200.000000 5117600.000000 93.3361
1558200.000000 5117400.000000 92.7242
1558200.000000 5117200.000000 92.1346
1558400.000000 5119200.000000 93.4603
1558400.000000 5119000.000000 93.6458
1558400.000000 5118800.000000 93.6972
1558400.000000 5118600.000000 94.6080
1558400.000000 5118400.000000 94.7021
1558400.000000 5118200.000000 94.2921
1558400.000000 5118000.000000 93.7911
1558400.000000 5117800.000000 93.2807
1558400.000000 5117600.000000 92.7435
1558400.000000 5117400.000000 92.1799
1558400.000000 5117200.000000 91.6146
1558400.000000 5117000.000000 91.0781
1558600.000000 5119400.000000 91.5800
1558600.000000 5119200.000000 91.4916
1558600.000000 5119000.000000 91.6090
1558600.000000 5118800.000000 91.2196
1558600.000000 5118600.000000 93.5768
1558600.000000 5118400.000000 93.6520
1558600.000000 5118200.000000 93.1433
1558600.000000 5118000.000000 92.8111
1558600.000000 5117800.000000 92.5120
1558600.000000 5117600.000000 92.1149
1558600.000000 5117400.000000 91.6211
1558600.000000 5117200.000000 91.0841
1558600.000000 5117000.000000 90.5572
1558800.000000 5119600.000000 90.2282
1558800.000000 5119400.000000 89.6148
1558800.000000 5119200.000000 88.9160
1558800.000000 5119000.000000 88.1009
1558800.000000 5118800.000000 87.5789
1558800.000000 5118600.000000 92.4778
1558800.000000 5118400.000000 91.9048
