1566999.119969 5108952.449879 -1734.5811
1567199.415422 5109153.554595 -1730.4827
1567199.415422 5108952.449879 -1740.5554
1567399.710875 5109354.659310 -1725.1238
1567399.710875 5109153.554595 -1737.4590
1567399.710875 5108952.449879 -1749.2761
1567399.710875 5108751.345164 -1759.0297
1567600.006327 5109555.764026 -1719.2958
1567600.006327 5109354.659310 -1732.9351
1567600.006327 5109153.554595 -1748.1400
1567600.006327 5108952.449879 -1761.6863
1567600.006327 5108751.345164 -1771.8245
1567600.006327 5108550.240448 -1778.3154
1567800.301780 5109957.973457 -1730.2469
1567800.301780 5109756.868742 -1714.1823
1567800.301780 5109555.764026 -1728.7183
1567800.301780 5109354.659310 -1746.0796
1567800.301780 5109153.554595 -1764.0039
1567800.301780 5108952.449879 -1778.6810
1567800.301780 5108751.345164 -1788.1653
1567800.301780 5108550.240448 -1792.8325
1567800.301780 5108349.135732 -1794.1052
1568000.597233 5110159.078173 -1744.4553
1568000.597233 5109957.973457 -1737.7947
1568000.597233 5109756.868742 -1748.8857
1568000.597233 5109555.764026 -1751.4941
1568000.597233 5109354.659310 -1766.9607
1568000.597233 5109153.554595 -1785.9929
1568000.597233 5108952.449879 -1800.5383
1568000.597233 5108751.345164 -1807.6689
1568000.597233 5108550.240448 -1808.9409
1568000.597233 5108349.135732 -1806.8484
1568000.597233 5108148.031017 -1803.4364
1568200.892686 5110360.182889 -1759.2400
1568200.892686 5110159.078173 -1764.7286
1568200.892686 5109957.973457 -1771.1997
1568200.892686 5109756.868742 -1776.4156
1568200.892686 5109555.764026 -1811.5154
1568200.892686 5109354.659310 -1791.5485
1568200.892686 5109153.554595 -1812.4977
1568200.892686 5108952.449879 -1826.0778
1568200.892686 5108751.345164 -1828.6061
1568200.892686 5108550.240448 -1824.7382
1568200.892686 5108349.135732 -1818.3879
1568200.892686 5108148.031017 -1811.8735
1568200.892686 5107946.926301 -1806.5128
1568401.188138 5110561.287604 -1764.1624
1568401.188138 5110360.182889 -1771.5554
1568401.188138 5110159.078173 -1781.1379
1568401.188138 5109957.973457 -1793.6421
1568401.188138 5109756.868742 -1809.9348
1568401.188138 5109555.764026 -1814.4165
1568401.188138 5109354.659310 -1798.2705
1568401.188138 5109153.554595 -1840.0706
1568401.188138 5108952.449879 -1852.4427
1568401.188138 5108751.345164 -1847.2473
1568401.188138 5108550.240448 -1836.9683
1568401.188138 5108349.135732 -1826.3759
1568401.188138 5108148.031017 -1817.2213
