1557384.938239 5118203.266799 -1276.0682
1557384.938239 5118002.162084 -1276.7723
1557585.233691 5118404.371515 -1277.6058
1557585.233691 5118203.266799 -1278.6870
1557585.233691 5118002.162084 -1279.0530
1557585.233691 5117801.057368 -1279.1320
1557785.529144 5118605.476231 -1278.5000
1557785.529144 5118404.371515 -1280.6870
1557785.529144 5118203.266799 -1281.3661
1557785.529144 5118002.162084 -1281.2366
1557785.529144 5117801.057368 -1280.8927
1557785.529144 5117599.952653 -1280.7028
1557985.824597 5118806.580946 -1277.1108
1557985.824597 5118605.476231 -1281.9497
1557985.824597 5118404.371515 -1283.8733
1557985.824597 5118203.266799 -1283.8575
1557985.824597 5118002.162084 -1283.0558
1557985.824597 5117801.057368 -1282.2515
1557985.824597 5117599.952653 -1281.8204
1557985.824597 5117398.847937 -1281.8641
1558186.120050 5119007.685662 -1270.0602
1558186.120050 5118806.580946 -1279.9810
1558186.120050 5118605.476231 -1285.6124
1558186.120050 5118404.371515 -1286.7904
1558186.120050 5118203.266799 -1285.6825
1558186.120050 5118002.162084 -1284.0969
1558186.120050 5117801.057368 -1282.9301
1558186.120050 5117599.952653 -1282.4427
1558186.120050 5117398.847937 -1282.5865
1558186.120050 5117197.743221 -1283.2117
1558386.415502 5119208.790378 -1258.5577
1558386.415502 5119007.685662 -1268.5872
1558386.415502 5118806.580946 -1282.8088
1558386.415502 5118605.476231 -1289.0504
1558386.415502 5118404.371515 -1288.6262
1558386.415502 5118203.266799 -1286.0677
1558386.415502 5118002.162084 -1283.8490
1558386.415502 5117801.057368 -1282.6835
1558386.415502 5117599.952653 -1282.5072
1558386.415502 5117398.847937 -1283.0375
1558386.415502 5117197.743221 -1284.0009
1558586.710955 5119409.895093 -1249.9431
1558586.710955 5119208.790378 -1255.4801
1558586.710955 5119007.685662 -1271.0720
1558586.710955 5118806.580946 -1273.8146
1558586.710955 5118605.476231 -1290.7855
1558586.710955 5118404.371515 -1287.8663
1558586.710955 5118203.266799 -1284.0663
1558586.710955 5118002.162084 -1281.9509
1558586.710955 5117801.057368 -1281.5096
1558586.710955 5117599.952653 -1282.1700
1558586.710955 5117398.847937 -1283.4126
1558586.710955 5117197.743221 -1284.8900
1558586.710955 5116996.638506 -1286.4110
1558787.006408 5119610.999809 -1246.5222
1558787.006408 5119409.895093 -1250.5671
1558787.006408 5119208.790378 -1255.2786
1558787.006408 5119007.685662 -1261.9578
1558787.006408 5118806.580946 -1272.6672
1558787.006408 5118605.476231 -1279.2076
1558787.006408 5118404.371515 -1282.8145
1558787.006408 5118203.266799 -1279.3894
1558787.006408 5118002.162084 -1278.8026
1558787.006408 5117801.057368 -1279.9716
1558787.006408 5117599.952653 -1281.9353
1558787.006408 5117398.847937 -1284.0985
1558787.006408 5117197.743221 -1286.1501
1558787.006408 5116996.638506 -1287.9774
1558787.006408 5116795.533790 -1289.5868
1558987.301860 5119610.999809 -1249.6438
1558987.301860 5119409.895093 -1253.7722
1558987.301860 5119208.790378 -1258.6876
1558987.301860 5119007.685662 -1265.3597
1558987.301860 5118806.580946 -1274.5663
1558987.301860 5118605.476231 -1281.8640
1558987.301860 5118404.371515 -1281.4856
1558987.301860 5118203.266799 -1274.6869
1558987.301860 5118002.162084 -1276.4131
1558987.301860 5117801.057368 -1279.3876
1558987.301860 5117599.952653 -1282.6150
1558987.301860 5117398.847937 -1285.5803
1558987.301860 5117197.743221 -1288.0602
1558987.301860 5116996.638506 -1290.0461
1558987.301860 5116795.533790 -1291.6489
1558987.301860 5116594.429074 -1293.0137
1559187.597313 5119409.895093 -1258.3799
1559187.597313 5119208.790378 -1263.4871
1559187.597313 5119007.685662 -1269.9761
1559187.597313 5118806.580946 -1277.8324
1559187.597313 5118605.476231 -1284.8073
1559187.597313 5118404.371515 -1282.6831
1559187.597313 5118203.266799 -1285.2966
1559187.597313 5118002.162084 -1277.8302
1559187.597313 5117801.057368 -1281.1532
1559187.597313 5117599.952653 -1284.8640
1559187.597313 5117398.847937 -1288.1648
1559187.597313 5117197.743221 -1290.7428
1559187.597313 5116996.638506 -1292.6360
1559187.597313 5116795.533790 -1294.0480
1559187.597313 5116594.429074 -1295.2015
1559187.597313 5116393.324359 -1296.2660
1559387.892766 5119208.790378 -1268.0380
1559387.892766 5119007.685662 -1273.7046
1559387.892766 5118806.580946 -1279.7700
1559387.892766 5118605.476231 -1284.4996
1559387.892766 5118404.371515 -1284.9297
1559387.892766 5118203.266799 -1283.1458
1559387.892766 5118002.162084 -1282.2943
1559387.892766 5117801.057368 -1284.8112
1559387.892766 5117599.952653 -1288.3870
1559387.892766 5117398.847937 -1291.6361
1559387.892766 5117197.743221 -1294.0000
1559387.892766 5116996.638506 -1295.5533
1559387.892766 5116795.533790 -1296.6041
1559387.892766 5116594.429074 -1297.4486
1559387.892766 5116393.324359 -1298.2798
1559387.892766 5116192.219643 -1299.1877
1559588.188219 5119007.685662 -1276.3201
1559588.188219 5118806.580946 -1280.7559
1559588.188219 5118605.476231 -1284.0206
1559588.188219 5118404.371515 -1285.0165
1559588.188219 5118203.266799 -1284.5574
1559588.188219 5118002.162084 -1284.9824
1559588.188219 5117801.057368 -1287.9591
1559588.188219 5117599.952653 -1291.9198
1559588.188219 5117398.847937 -1295.2430
1559588.188219 5117197.743221 -1297.2966
1559588.188219 5116996.638506 -1298.3831
1559588.188219 5116795.533790 -1298.9967
1559588.188219 5116594.429074 -1299.5199
1559588.188219 5116393.324359 -1300.1432
1559588.188219 5116192.219643 -1300.9172
1559588.188219 5115991.114927 -1301.8286
