1582623.222221,5095749.444445,             CB82-08,91.00,-100000004091847880000000000000000000.0000,-999
1582605.500000,5095766.500000,             CB82-08,92.00,-100000004091847880000000000000000000.0000,-999
1582587.777769,5095783.555564,             CB82-08,93.00,-100000004091847880000000000000000000.0000,-999
1582570.055558,5095800.611109,             CB82-08,94.00,-100000004091847880000000000000000000.0000,-999
1582552.333327,5095817.666673,             CB82-08,95.00,-100000004091847880000000000000000000.0000,-999
1582534.611115,5095834.722218,             CB82-08,96.00,-100000004091847880000000000000000000.0000,-999
1582516.888885,5095851.777782,             CB82-08,97.00,-100000004091847880000000000000000000.0000,-999
1582499.166673,5095868.833327,             CB82-08,98.00,-100000004091847880000000000000000000.0000,-999
1582481.444442,5095885.888891,             CB82-08,99.00,-100000004091847880000000000000000000.0000,-999
1582463.722231,5095902.944436,             CB82-08,100.00,-100000004091847880000000000000000000.0000,-999
1582446.000000,5095920.000000,             CB82-08,101.00,-100000004091847880000000000000000000.0000,-999
1582428.063063,5095937.414415,             CB82-08,102.00,-100000004091847880000000000000000000.0000,-999
1582410.126125,5095954.828830,             CB82-08,103.00,-100000004091847880000000000000000000.0000,-999
1582392.189188,5095972.243245,             CB82-08,104.00,-100000004091847880000000000000000000.0000,-999
1582374.252251,5095989.657659,             CB82-08,105.00,-100000004091847880000000000000000000.0000,-999
1582356.315317,5096007.072071,             CB82-08,106.00,-100000004091847880000000000000000000.0000,-999
1582338.378376,5096024.486489,             CB82-08,107.00,-100000004091847880000000000000000000.0000,-999
1582320.441442,5096041.900900,             CB82-08,108.00,-100000004091847880000000000000000000.0000,-999
1582302.504501,5096059.315319,             CB82-08,109.00,-100000004091847880000000000000000000.0000,-999
1582284.567575,5096076.729723,             CB82-08,110.00,-100000004091847880000000000000000000.0000,-999
1582266.630634,5096094.144141,             CB82-08,111.00,-100000004091847880000000000000000000.0000,-999
1582248.693693,5096111.558560,             CB82-08,112.00,-100000004091847880000000000000000000.0000,-999
1582230.756752,5096128.972978,             CB82-08,113.00,-100000004091847880000000000000000000.0000,-999
1582212.819825,5096146.387382,             CB82-08,114.00,-100000004091847880000000000000000000.0000,-999
1582194.882884,5096163.801801,             CB82-08,115.00,-100000004091847880000000000000000000.0000,-999
1582176.945958,5096181.216205,             CB82-08,116.00,-100000004091847880000000000000000000.0000,-999
1582159.009002,5096198.630637,             CB82-08,117.00,-100000004091847880000000000000000000.0000,-999
1582141.072076,5096216.045041,             CB82-08,118.00,-100000004091847880000000000000000000.0000,-999
1582123.135150,5096233.459445,             CB82-08,119.00,-100000004091847880000000000000000000.0000,-999
1582105.198194,5096250.873878,             CB82-08,120.00,-100000004091847880000000000000000000.0000,-999
1582087.261267,5096268.288282,             CB82-08,121.00,-100000004091847880000000000000000000.0000,-999
1582069.324311,5096285.702715,             CB82-08,122.00,-100000004091847880000000000000000000.0000,-999
1582051.387385,5096303.117119,             CB82-08,123.00,-100000004091847880000000000000000000.0000,-999
1582033.450459,5096320.531523,             CB82-08,124.00,-100000004091847880000000000000000000.0000,-999
1582015.513503,5096337.945956,             CB82-08,125.00,-100000004091847880000000000000000000.0000,-999
1581997.576577,5096355.360360,             CB82-08,126.00,-100000004091847880000000000000000000.0000,-999
1581979.639651,5096372.774764,             CB82-08,127.00,-100000004091847880000000000000000000.0000,-999
1581961.702695,5096390.189197,             CB82-08,128.00,-100000004091847880000000000000000000.0000,-999
1581943.765768,5096407.603601,             CB82-08,129.00,-100000004091847880000000000000000000.0000,-999
1581925.828842,5096425.018005,             CB82-08,130.00,-100000004091847880000000000000000000.0000,-999
1581907.891916,5096442.432409,             CB82-08,131.00,-100000004091847880000000000000000000.0000,-999
1581889.954930,5096459.846871,             CB82-08,132.00,-100000004091847880000000000000000000.0000,-999
1581872.018004,5096477.261275,             CB82-08,133.00,-100000004091847880000000000000000000.0000,-999
1581854.081078,5096494.675679,             CB82-08,134.00,-100000004091847880000000000000000000.0000,-999
1581836.144152,5096512.090083,             CB82-08,135.00,-100000004091847880000000000000000000.0000,-999
1581818.207225,5096529.504487,             CB82-08,136.00,-100000004091847880000000000000000000.0000,-999
1581800.270299,5096546.918891,             CB82-08,137.00,-100000004091847880000000000000000000.0000,-999
1581782.333314,5096564.333353,             CB82-08,138.00,-100000004091847880000000000000000000.0000,-999
1581764.396387,5096581.747757,             CB82-08,139.00,-100000004091847880000000000000000000.0000,-999
1581746.459461,5096599.162161,             CB82-08,140.00,-100000004091847880000000000000000000.0000,-999
1581728.522535,5096616.576565,             CB82-08,141.00,-100000004091847880000000000000000000.0000,-999
1581710.585609,5096633.990969,             CB82-08,142.00,-100000004091847880000000000000000000.0000,-999
1581692.648623,5096651.405430,             CB82-08,143.00,-100000004091847880000000000000000000.0000,-999
1581674.711697,5096668.819834,             CB82-08,144.00,-100000004091847880000000000000000000.0000,-999
1581656.774770,5096686.234238,             CB82-08,145.00,-100000004091847880000000000000000000.0000,-999
1581638.837844,5096703.648642,             CB82-08,146.00,-100000004091847880000000000000000000.0000,-999
1581620.900918,5096721.063046,             CB82-08,147.00,-100000004091847880000000000000000000.0000,-999
1581602.963992,5096738.477450,             CB82-08,148.00,-100000004091847880000000000000000000.0000,-999
1581585.027006,5096755.891912,             CB82-08,149.00,-100000004091847880000000000000000000.0000,-999
1581567.090080,5096773.306316,             CB82-08,150.00,-100000004091847880000000000000000000.0000,-999
1581549.153154,5096790.720720,             CB82-08,151.00,-100000004091847880000000000000000000.0000,-999
1581531.216227,5096808.135124,             CB82-08,152.00,-100000004091847880000000000000000000.0000,-999
1581513.279301,5096825.549528,             CB82-08,153.00,-100000004091847880000000000000000000.0000,-999
1581495.342316,5096842.963990,             CB82-08,154.00,-100000004091847880000000000000000000.0000,-999
1581477.405389,5096860.378394,             CB82-08,155.00,-100000004091847880000000000000000000.0000,-999
1581459.468463,5096877.792798,             CB82-08,156.00,-100000004091847880000000000000000000.0000,-999
1581441.531537,5096895.207202,             CB82-08,157.00,-100000004091847880000000000000000000.0000,-999
1581423.594611,5096912.621606,             CB82-08,158.00,-100000004091847880000000000000000000.0000,-999
1581405.657684,5096930.036010,             CB82-08,159.00,-100000004091847880000000000000000000.0000,-999
1581387.720758,5096947.450414,             CB82-08,160.00,-100000004091847880000000000000000000.0000,-999
1581369.783832,5096964.864818,             CB82-08,161.00,-100000004091847880000000000000000000.0000,-999
1581351.846906,5096982.279222,             CB82-08,162.00,-100000004091847880000000000000000000.0000,-999
1581333.909861,5096999.693741,             CB82-08,163.00,-100000004091847880000000000000000000.0000,-999
1581315.972934,5097017.108145,             CB82-08,164.00,-100000004091847880000000000000000000.0000,-999
1581298.036008,5097034.522550,             CB82-08,165.00,-100000004091847880000000000000000000.0000,-999
1581280.099082,5097051.936954,             CB82-08,166.00,-100000004091847880000000000000000000.0000,-999
1581262.162156,5097069.351358,             CB82-08,167.00,-100000004091847880000000000000000000.0000,-999
1581244.225230,5097086.765762,             CB82-08,168.00,-100000004091847880000000000000000000.0000,-999
1581226.288303,5097104.180166,             CB82-08,169.00,-100000004091847880000000000000000000.0000,-999
1581208.351377,5097121.594570,             CB82-08,170.00,-100000004091847880000000000000000000.0000,-999
1581190.414451,5097139.008974,             CB82-08,171.00,-100000004091847880000000000000000000.0000,-999
1581172.477525,5097156.423378,             CB82-08,172.00,-100000004091847880000000000000000000.0000,-999
1581154.540598,5097173.837782,             CB82-08,173.00,-100000004091847880000000000000000000.0000,-999
1581136.603553,5097191.252301,             CB82-08,174.00,-100000004091847880000000000000000000.0000,-999
1581118.666627,5097208.666705,             CB82-08,175.00,-100000004091847880000000000000000000.0000,-999
1581100.729701,5097226.081109,             CB82-08,176.00,-100000004091847880000000000000000000.0000,-999
1581082.792775,5097243.495513,             CB82-08,177.00,-100000004091847880000000000000000000.0000,-999
1581064.855848,5097260.909917,             CB82-08,178.00,-100000004091847880000000000000000000.0000,-999
1581046.918922,5097278.324321,             CB82-08,179.00,-100000004091847880000000000000000000.0000,-999
1581028.981996,5097295.738725,             CB82-08,180.00,-100000004091847880000000000000000000.0000,-999
1581011.045070,5097313.153129,             CB82-08,181.00,-100000004091847880000000000000000000.0000,-999
1580993.108143,5097330.567533,             CB82-08,182.00,-100000004091847880000000000000000000.0000,-999
1580975.171217,5097347.981937,             CB82-08,183.00,-100000004091847880000000000000000000.0000,-999
1580957.234291,5097365.396341,             CB82-08,184.00,-100000004091847880000000000000000000.0000,-999
1580939.297246,5097382.810861,             CB82-08,185.00,-100000004091847880000000000000000000.0000,-999
1580921.360320,5097400.225265,             CB82-08,186.00,-100000004091847880000000000000000000.0000,-999
1580903.423393,5097417.639669,             CB82-08,187.00,-100000004091847880000000000000000000.0000,-999
1580885.486467,5097435.054073,             CB82-08,188.00,-100000004091847880000000000000000000.0000,-999
1580867.549541,5097452.468477,             CB82-08,189.00,-100000004091847880000000000000000000.0000,-999
1580849.612615,5097469.882881,             CB82-08,190.00,-100000004091847880000000000000000000.0000,-999
1580831.675689,5097487.297285,             CB82-08,191.00,-100000004091847880000000000000000000.0000,-999
1580813.738762,5097504.711689,             CB82-08,192.00,-100000004091847880000000000000000000.0000,-999
1580795.801836,5097522.126093,             CB82-08,193.00,-100000004091847880000000000000000000.0000,-999
1580777.864910,5097539.540497,             CB82-08,194.00,-100000004091847880000000000000000000.0000,-999
1580759.927984,5097556.954901,             CB82-08,195.00,-100000004091847880000000000000000000.0000,-999
1580741.990939,5097574.369420,             CB82-08,196.00,-100000004091847880000000000000000000.0000,-999
1580724.054012,5097591.783824,             CB82-08,197.00,-100000004091847880000000000000000000.0000,-999
1580706.117086,5097609.198228,             CB82-08,198.00,-100000004091847880000000000000000000.0000,-999
1580688.180160,5097626.612632,             CB82-08,199.00,-100000004091847880000000000000000000.0000,-999
1580670.243234,5097644.027036,             CB82-08,200.00,-100000004091847880000000000000000000.0000,-999
1580652.306307,5097661.441440,             CB82-08,201.00,-100000004091847880000000000000000000.0000,-999
1580634.369381,5097678.855844,             CB82-08,202.00,-100000004091847880000000000000000000.0000,-999
1580616.432455,5097696.270248,             CB82-08,203.00,-100000004091847880000000000000000000.0000,-999
1580598.495529,5097713.684653,             CB82-08,204.00,-100000004091847880000000000000000000.0000,-999
1580580.558602,5097731.099057,             CB82-08,205.00,-100000004091847880000000000000000000.0000,-999
1580562.621676,5097748.513461,             CB82-08,206.00,-100000004091847880000000000000000000.0000,-999
1580544.684631,5097765.927980,             CB82-08,207.00,-100000004091847880000000000000000000.0000,-999
1580526.747705,5097783.342384,             CB82-08,208.00,-100000004091847880000000000000000000.0000,-999
1580508.810779,5097800.756788,             CB82-08,209.00,-100000004091847880000000000000000000.0000,-999
1580490.873852,5097818.171192,             CB82-08,210.00,-100000004091847880000000000000000000.0000,-999
1580472.936926,5097835.585596,             CB82-08,211.00,-100000004091847880000000000000000000.0000,-999
1580455.000000,5097853.000000,             CB82-08,212.00,-100000004091847880000000000000000000.0000,-999
1580436.888889,5097870.444445,             CB82-08,213.00,-100000004091847880000000000000000000.0000,-999
1580418.777778,5097887.888889,             CB82-08,214.00,-100000004091847880000000000000000000.0000,-999
1580400.666665,5097905.333335,             CB82-08,215.00,-100000004091847880000000000000000000.0000,-999
1580382.555555,5097922.777778,             CB82-08,216.00,-100000004091847880000000000000000000.0000,-999
1580364.444440,5097940.222226,             CB82-08,217.00,-100000004091847880000000000000000000.0000,-999
1580346.333330,5097957.666670,             CB82-08,218.00,-100000004091847880000000000000000000.0000,-999
1580328.222220,5097975.111113,             CB82-08,219.00,-100000004091847880000000000000000000.0000,-999
1580310.111110,5097992.555557,             CB82-08,220.00,-100000004091847880000000000000000000.0000,-999
1580292.000000,5098010.000000,             CB82-08,221.00,-100000004091847880000000000000000000.0000,-999
1580273.909090,5098027.000001,             CB82-08,222.00,-100000004091847880000000000000000000.0000,-999
1580255.818181,5098044.000001,             CB82-08,223.00,-100000004091847880000000000000000000.0000,-999
1580237.727271,5098061.000002,             CB82-08,224.00,-100000004091847880000000000000000000.0000,-999
1580219.636361,5098078.000002,             CB82-08,225.00,-100000004091847880000000000000000000.0000,-999
1580201.545452,5098095.000003,             CB82-08,226.00,-100000004091847880000000000000000000.0000,-999
1580183.454542,5098112.000003,             CB82-08,227.00,-100000004091847880000000000000000000.0000,-999
1580165.363639,5098128.999998,             CB82-08,228.00,-100000004091847880000000000000000000.0000,-999
1580147.272723,5098146.000004,             CB82-08,229.00,-100000004091847880000000000000000000.0000,-999
1580129.181819,5098162.999999,             CB82-08,230.00,-100000004091847880000000000000000000.0000,-999
1580111.090904,5098180.000005,             CB82-08,231.00,-100000004091847880000000000000000000.0000,-999
1580093.000000,5098197.000000,             CB82-08,232.00,-100000004091847880000000000000000000.0000,-999
1580074.666666,5098214.416667,             CB82-08,233.00,-100000004091847880000000000000000000.0000,-999
1580056.333332,5098231.833334,             CB82-08,234.00,-100000004091847880000000000000000000.0000,-999
1580038.000000,5098249.250000,             CB82-08,235.00,-100000004091847880000000000000000000.0000,-999
1580019.666664,5098266.666669,             CB82-08,236.00,-100000004091847880000000000000000000.0000,-999
1580001.333336,5098284.083331,             CB82-08,237.00,-100000004091847880000000000000000000.0000,-999
1579983.000000,5098301.500000,             CB82-08,238.00,-100000004091847880000000000000000000.0000,-999
1579964.666671,5098318.916663,             CB82-08,239.00,-100000004091847880000000000000000000.0000,-999
1579946.333329,5098336.333337,             CB82-08,240.00,-100000004091847880000000000000000000.0000,-999
1579928.000000,5098353.750000,             CB82-08,241.00,-100000004091847880000000000000000000.0000,-999
1579909.666671,5098371.166663,             CB82-08,242.00,-100000004091847880000000000000000000.0000,-999
1579891.333329,5098388.583337,             CB82-08,243.00,-100000004091847880000000000000000000.0000,-999
1579873.000000,5098406.000000,             CB82-08,244.00,-100000004091847880000000000000000000.0000,-999
1579855.000000,5098423.214286,             CB82-08,245.00,-100000004091847880000000000000000000.0000,-999
1579836.999999,5098440.428572,             CB82-08,246.00,-100000004091847880000000000000000000.0000,-999
1579818.999998,5098457.642859,             CB82-08,247.00,-100000004091847880000000000000000000.0000,-999
1579800.999999,5098474.857144,             CB82-08,248.00,-100000004091847880000000000000000000.0000,-999
1579783.000000,5098492.071429,             CB82-08,249.00,-100000004091847880000000000000000000.0000,-999
1579764.999995,5098509.285719,             CB82-08,250.00,-100000004091847880000000000000000000.0000,-999
1579746.999996,5098526.500004,             CB82-08,251.00,-100000004091847880000000000000000000.0000,-999
1579728.999997,5098543.714288,             CB82-08,252.00,-100000004091847880000000000000000000.0000,-999
1579710.999998,5098560.928573,             CB82-08,253.00,-100000004091847880000000000000000000.0000,-999
1579692.999999,5098578.142858,             CB82-08,254.00,-100000004091847880000000000000000000.0000,-999
1579674.999989,5098595.357153,             CB82-08,255.00,-100000004091847880000000000000000000.0000,-999
1579656.999990,5098612.571438,             CB82-08,256.00,-100000004091847880000000000000000000.0000,-999
1579638.999991,5098629.785722,             CB82-08,257.00,-100000004091847880000000000000000000.0000,-999
1579620.999992,5098647.000007,             CB82-08,258.00,-100000004091847880000000000000000000.0000,-999
1579602.999994,5098664.214292,             CB82-08,259.00,-100000004091847880000000000000000000.0000,-999
1579584.999995,5098681.428577,             CB82-08,260.00,-100000004091847880000000000000000000.0000,-999
1579566.999996,5098698.642861,             CB82-08,261.00,-100000004091847880000000000000000000.0000,-999
1579548.999997,5098715.857146,             CB82-08,262.00,-100000004091847880000000000000000000.0000,-999
1579530.999998,5098733.071431,             CB82-08,263.00,-100000004091847880000000000000000000.0000,-999
1579512.999999,5098750.285715,             CB82-08,264.00,-100000004091847880000000000000000000.0000,-999
1579495.000000,5098767.500000,             CB82-08,265.00,-100000004091847880000000000000000000.0000,-999
1579476.999979,5098784.714306,             CB82-08,266.00,-100000004091847880000000000000000000.0000,-999
1579459.000002,5098801.928569,             CB82-08,267.00,-100000004091847880000000000000000000.0000,-999
1579440.999981,5098819.142876,             CB82-08,268.00,-100000004091847880000000000000000000.0000,-999
1579423.000004,5098836.357139,             CB82-08,269.00,-100000004091847880000000000000000000.0000,-999
1579404.999983,5098853.571445,             CB82-08,270.00,-100000004091847880000000000000000000.0000,-999
1579387.000006,5098870.785708,             CB82-08,271.00,-100000004091847880000000000000000000.0000,-999
1579368.999985,5098888.000014,             CB82-08,272.00,-100000004091847880000000000000000000.0000,-999
1579351.000009,5098905.214278,             CB82-08,273.00,-100000004091847880000000000000000000.0000,-999
1579332.999987,5098922.428584,             CB82-08,274.00,-100000004091847880000000000000000000.0000,-999
1579315.000011,5098939.642847,             CB82-08,275.00,-100000004091847880000000000000000000.0000,-999
1579296.999989,5098956.857153,             CB82-08,276.00,-100000004091847880000000000000000000.0000,-999
1579279.000013,5098974.071416,             CB82-08,277.00,-100000004091847880000000000000000000.0000,-999
1579260.999991,5098991.285722,             CB82-08,278.00,-100000004091847880000000000000000000.0000,-999
1579243.000015,5099008.499986,             CB82-08,279.00,-100000004091847880000000000000000000.0000,-999
1579224.999994,5099025.714292,             CB82-08,280.00,-100000004091847880000000000000000000.0000,-999
1579207.000017,5099042.928555,             CB82-08,281.00,-100000004091847880000000000000000000.0000,-999
1579188.999996,5099060.142861,             CB82-08,282.00,-100000004091847880000000000000000000.0000,-999
1579171.000019,5099077.357124,             CB82-08,283.00,-100000004091847880000000000000000000.0000,-999
1579152.999998,5099094.571431,             CB82-08,284.00,-100000004091847880000000000000000000.0000,-999
1579135.000021,5099111.785694,             CB82-08,285.00,-100000004091847880000000000000000000.0000,-999
1579117.000000,5099129.000000,             CB82-08,286.00,-100000004091847880000000000000000000.0000,-999
1579099.000000,5099146.347826,             CB82-08,287.00,-100000004091847880000000000000000000.0000,-999
1579080.999999,5099163.695653,             CB82-08,288.00,-100000004091847880000000000000000000.0000,-999
1579063.000001,5099181.043478,             CB82-08,289.00,-100000004091847880000000000000000000.0000,-999
1579044.999999,5099198.391306,             CB82-08,290.00,-100000004091847880000000000000000000.0000,-999
1579027.000003,5099215.739128,             CB82-08,291.00,-100000004091847880000000000000000000.0000,-999
1579009.000001,5099233.086955,             CB82-08,292.00,-100000004091847880000000000000000000.0000,-999
1578991.000005,5099250.434777,             CB82-08,293.00,-100000004091847880000000000000000000.0000,-999
1578972.999997,5099267.782611,             CB82-08,294.00,-100000004091847880000000000000000000.0000,-999
1578955.000002,5099285.130433,             CB82-08,295.00,-100000004091847880000000000000000000.0000,-999
1578937.000006,5099302.478255,             CB82-08,296.00,-100000004091847880000000000000000000.0000,-999
1578918.999998,5099319.826089,             CB82-08,297.00,-100000004091847880000000000000000000.0000,-999
1578901.000002,5099337.173911,             CB82-08,298.00,-100000004091847880000000000000000000.0000,-999
1578883.000006,5099354.521733,             CB82-08,299.00,-100000004091847880000000000000000000.0000,-999
1578865.000011,5099371.869555,             CB82-08,300.00,-100000004091847880000000000000000000.0000,-999
1578846.999990,5099389.217401,             CB82-08,301.00,-100000004091847880000000000000000000.0000,-999
1578828.999995,5099406.565223,             CB82-08,302.00,-100000004091847880000000000000000000.0000,-999
1578810.999999,5099423.913045,             CB82-08,303.00,-100000004091847880000000000000000000.0000,-999
1578793.000003,5099441.260866,             CB82-08,304.00,-100000004091847880000000000000000000.0000,-999
1578775.000008,5099458.608688,             CB82-08,305.00,-100000004091847880000000000000000000.0000,-999
1578757.000012,5099475.956510,             CB82-08,306.00,-100000004091847880000000000000000000.0000,-999
1578738.999991,5099493.304356,             CB82-08,307.00,-100000004091847880000000000000000000.0000,-999
1578720.999996,5099510.652178,             CB82-08,308.00,-100000004091847880000000000000000000.0000,-999
1578703.000000,5099528.000000,             CB82-08,309.00,-100000004091847880000000000000000000.0000,-999
1578685.270270,5099545.378379,             CB82-08,310.00,-100000004091847880000000000000000000.0000,-999
1578667.540540,5099562.756758,             CB82-08,311.00,-100000004091847880000000000000000000.0000,-999
1578649.810813,5099580.135133,             CB82-08,312.00,-100000004091847880000000000000000000.0000,-999
1578632.081079,5099597.513515,             CB82-08,313.00,-100000004091847880000000000000000000.0000,-999
1578614.351355,5099614.891888,             CB82-08,314.00,-100000004091847880000000000000000000.0000,-999
1578596.621626,5099632.270266,             CB82-08,315.00,-100000004091847880000000000000000000.0000,-999
1578578.891888,5099649.648653,             CB82-08,316.00,-100000004091847880000000000000000000.0000,-999
1578561.162159,5099667.027030,             CB82-08,317.00,-100000004091847880000000000000000000.0000,-999
1578543.432430,5099684.405408,             CB82-08,318.00,-100000004091847880000000000000000000.0000,-999
1578525.702711,5099701.783776,             CB82-08,319.00,-100000004091847880000000000000000000.0000,-999
1578507.972972,5099719.162163,             CB82-08,320.00,-100000004091847880000000000000000000.0000,-999
1578490.243253,5099736.540531,             CB82-08,321.00,-100000004091847880000000000000000000.0000,-999
1578472.513514,5099753.918918,             CB82-08,322.00,-100000004091847880000000000000000000.0000,-999
1578454.783775,5099771.297306,             CB82-08,323.00,-100000004091847880000000000000000000.0000,-999
1578437.054056,5099788.675674,             CB82-08,324.00,-100000004091847880000000000000000000.0000,-999
1578419.324317,5099806.054061,             CB82-08,325.00,-100000004091847880000000000000000000.0000,-999
1578401.594598,5099823.432429,             CB82-08,326.00,-100000004091847880000000000000000000.0000,-999
1578383.864860,5099840.810816,             CB82-08,327.00,-100000004091847880000000000000000000.0000,-999
1578366.135140,5099858.189184,             CB82-08,328.00,-100000004091847880000000000000000000.0000,-999
1578348.405421,5099875.567552,             CB82-08,329.00,-100000004091847880000000000000000000.0000,-999
1578330.675663,5099892.945958,             CB82-08,330.00,-100000004091847880000000000000000000.0000,-999
1578312.945944,5099910.324326,             CB82-08,331.00,-100000004091847880000000000000000000.0000,-999
1578295.216225,5099927.702694,             CB82-08,332.00,-100000004091847880000000000000000000.0000,-999
1578277.486506,5099945.081062,             CB82-08,333.00,-100000004091847880000000000000000000.0000,-999
1578259.756747,5099962.459469,             CB82-08,334.00,-100000004091847880000000000000000000.0000,-999
1578242.027028,5099979.837837,             CB82-08,335.00,-100000004091847880000000000000000000.0000,-999
1578224.297309,5099997.216205,             CB82-08,336.00,-100000004091847880000000000000000000.0000,-999
1578206.567551,5100014.594611,             CB82-08,337.00,-100000004091847880000000000000000000.0000,-999
1578188.837831,5100031.972979,             CB82-08,338.00,-100000004091847880000000000000000000.0000,-999
1578171.108112,5100049.351347,             CB82-08,339.00,-100000004091847880000000000000000000.0000,-999
